날짜,ACB,ACHC,ACMR,ACRS,ADEA,ADPT,ADSK,ADTN,AEP,ALEC,ALGN,ALTO,AMCX,AMRK,AMSC,AMTX,ANGI,ANIP,APEI,APP,APPN,ARCB,ARCT,ARHS,ARRY,ASLE,ASTE,ASTL,ATAI,AVTA,AVXL,AZPN,AZTA,BANR,BCML,BCPC,BELFB,BGC,BGNE,BLDE,BLDP,BMBL,BOOM,BPOP,BRKR,BRP,BSVN,BWEN,BZ,CABA,CAKE,CALM,CBAN,CCAP,CCCS,CCEP,CCOI,CDW,CENX,CGNX,CHCO,CHKP,CHX,CINF,CLDX,CLOV,CMCO,CMPO,CMPS,COHU,COKE,CORT,CRAI,CRDO,CRSR,CRUS,CVLT,CWST,DADA,DCGO,DCOMP,DGII,DH,DLO,DRS,DUOL,DVAX,EAST,EBC,ECPG,EEFT,EOLS,EOSE,ERII,ESQ,EVLV,EXC,EXEL,EXFY,EXLS,EXPD,EXTR,FANG,FBIZ,FCBC,FFIV,FGBI,FIVN,FLEX,FLNC,FSV,FTDR,FWRD,FWRG,GEHC,GEVO,GFS,GLAD,GLBE,GLPI,GNTX,GO,GOGL,GOOD,GPRE,HA,HAFC,HEES,HHS,HIMX,HLIT,HRMY,HSIC,HWKN,IAS,ICHR,IDXX,ILPT,IMCR,INSM,IONS,IOSP,IPAR,IPGP,IRTC,ITOS,JBHT,JJSF,JKHY,KALU,KLIC,KROS,KRT,LAMR,LAZR,LAZY,LFUS,LIFE,LIND,LKQ,LNW,LOCO,LPLA,LSEA,LSTR,LSXMA,LSXMK,ME,MEDP,METC,MGEE,MLCO,MPWR,MQ,MRSN,MSEX,MULN,MXL,MYGN,NARI,NBIX,NBTB,NFE,NNOX,NVCR,NVMI,NWSA,ODP,OLED,OLLI,OMAB,ONB,PACB,PAGP,PATK,PAX,PAYO,PCT,PDFS,PEGA,PFG,PGY,PLL,PLRX,PLTK,POWI,PPC,PRDO,PRTS,PRVA,PSEC,PTC,PTVE,PUBM,PZZA,QFIN,QRTEA,QRVO,QTRX,RCM,REAL,REFI,REG,RGTI,RILY,RMBL,RMR,ROAD,ROST,ROVR,RPD,RPRX,RYAAY,SABR,SANM,SBAC,SBRA,SCHL,SCPL,SGEN,SGML,SHBI,SIMO,SIRI,SKYW,SLDP,SLNA,SMBK,SNBR,SNCY,SNDL,SOUN,SPTN,SRCE,SRCL,SSB,SSNC,STAA,STGW,STX,SUPN,SWKS,SWTX,SYM,TECH,TENB,TER,TERN,TFFP,TFIN,TFSL,TH,TMCI,TOWN,TRIP,TRMB,TRMK,TTEK,TTMI,TVTX,TWNK,TWST,UMBF,URGN,VC,VERV,VOXR,VRA,VRRM,VTYX,WB,WEN,WERN,WSC,WTFC,WTW,XEL,XPEL,XRX,YORW,Z,ZBRA,ZI,ZTEK,ZYME
2023-01-27,1.02,84.68,12.49,17.48,11.14,9.36,210.88,18.67,93.07,9.16,269.2,3.24,18.26,38.95,5.34,4.31,2.94,43.61,12.16,12.59,41.78,83.85,20.59,13.42,22.62,18.055,43.67,7.96,1.79,29.35,10.56,190.75,56.9,62.69,19.32,128.88,36.22,4.35,259.8,4.51,6.46,26.49,21.34,67.04,71.65,28.37,26.75,5.32,25.72,11.86,38.73,55.03,12.82,15.0,9.28,55.09,68.03,193.29,10.99,52.74,91.95,129.03,32.92,105.44,46.25,1.25,35.35,6.43,10.7,36.01,497.35,23.26,115.85,17.31,15.78,89.7,63.19,79.46,15.18,9.95,21.92,33.53,12.25,16.73,13.48,93.03,11.84,5.078,16.01,54.73,111.64,10.25,1.35,21.46,44.01,3.0,41.69,17.47,10.54,34.002,107.72,17.51,150.96,34.48,32.14,147.77,21.73,78.16,23.54,22.76,142.94,26.88,105.56,15.76,70.08,2.15,59.24,10.06,28.36,52.7064,28.38,29.88,9.33,16.65,31.2,11.92,23.14,50.78,11.87,8.06,14.75,48.57,86.14,38.28,10.45,33.94,487.0,4.19,60.69,21.69,40.02,109.87,112.99,111.45,100.31,21.12,191.61,149.64,180.51,87.09,51.66,58.02,14.4872,104.6,6.78,12.9,253.44,2.37,10.96,57.62,64.7,11.84,232.0,6.44,172.65,29.7906,31.2922,2.51,223.68,10.17,70.81,13.55,425.07,6.76,6.67,85.93,73.5525,41.3,20.37,58.67,108.25,37.79,38.17,9.24,90.9,92.99,20.52,51.75,132.37,53.97,74.22,17.07,11.78,13.54,68.61,15.65,5.92,8.26,31.84,38.41,93.05,1.07,66.84,34.87,10.27,87.37,24.87,14.48,7.06,25.56,7.55,135.09,11.22,15.18,89.78,24.63,2.66,111.61,14.28,14.13,1.75,15.4,67.15,0.8038,44.75,9.3,30.42,27.92,119.48,3.85,39.38,38.9,95.69,7.02,56.28,289.03,13.46,43.2,16.95,140.67,30.69,17.03,67.01,5.92,20.26,3.44,3.55,26.41,32.78,18.69,2.27,1.81,30.74,48.2,52.53,77.13,59.65,71.9,6.78,68.99,40.68,111.16,30.81,13.77,81.19,40.22,103.44,7.91,0.945,53.69,14.44,16.59,25.39,29.33,23.37,58.01,28.62,153.88,15.39,21.88,22.5,29.15,87.84,9.35,149.95,22.42,2.57,5.55,15.39,41.46,24.31,21.49,47.41,47.87,90.5,250.61,68.43,75.16,16.82,44.82,44.56,317.1,27.61,1.5,9.58
2023-01-28,0.9721,81.79,11.94,16.85,10.96,9.01,209.12,18.7,92.87,8.64,265.82,3.14,17.68,38.41,5.03,4.32,2.88,42.75,11.79,12.21,40.92,80.48,20.27,13.9,21.25,18.41,43.11,8.19,1.74,29.04,10.05,195.71,54.94,62.86,19.54,128.42,36.73,4.28,256.15,4.38,6.23,25.71,21.12,66.24,69.8,27.93,26.97,5.3,25.25,11.46,38.29,56.15,12.76,14.82,9.17,55.32,68.08,194.03,10.48,52.18,92.96,126.29,32.49,111.52,44.16,1.21,35.21,6.4,10.45,35.29,488.02,22.99,116.41,16.92,15.53,88.84,62.68,79.16,12.78,9.89,21.9628,33.37,11.99,16.3,13.15,91.76,11.41,5.202,15.65,54.97,110.83,9.82,1.4,21.41,44.69,3.04,41.75,17.39,10.4,33.754,105.52,17.49,145.34,34.76,32.05,145.69,21.845,76.68,23.03,23.46,138.9,26.7,103.75,15.86,71.5,2.04,57.51,10.11,28.17,52.3779,28.31,30.01,9.37,16.43,31.05,11.76,22.94,49.84,12.14,8.04,14.2,47.76,85.29,38.3,10.36,32.55,482.95,4.17,58.32,20.96,39.24,109.55,115.95,109.87,96.26,20.39,185.79,149.12,179.08,85.67,50.54,58.54,14.4584,103.48,6.2,13.0,246.75,2.25,11.02,57.88,63.26,11.8,232.45,6.34,168.26,29.5923,31.0754,2.43,214.84,10.42,71.31,13.25,407.62,6.44,6.5,82.99,73.4625,40.5,19.26,57.57,108.29,38.24,37.25,8.88,90.74,89.62,20.17,51.09,129.2,53.46,72.03,17.04,11.07,13.01,68.94,15.43,5.8,8.24,31.59,37.44,93.39,1.09,65.48,34.47,10.18,85.83,23.79,14.5,6.83,26.28,7.43,133.28,11.2,15.04,90.67,24.14,2.48,107.69,13.88,13.92,1.76,15.41,65.73,0.7719,43.77,8.41,30.24,27.6,118.995,3.99,38.37,38.64,91.68,6.71,55.54,290.2,13.32,42.93,16.88,139.98,29.56,17.24,64.48,5.87,19.95,3.22,3.61,26.64,33.09,18.32,2.18,2.06,30.92,48.36,52.85,76.39,58.92,68.43,6.89,66.76,41.06,108.58,29.9,13.53,78.68,39.87,100.17,8.1,0.9299,54.64,14.1,15.81,23.27,29.57,22.92,57.09,28.42,152.24,15.27,21.43,22.76,28.25,88.06,10.12,150.38,21.77,2.49,5.8,15.11,42.05,22.97,21.82,46.08,47.56,89.43,249.81,68.1,75.29,16.17,44.52,43.37,309.03,27.39,1.4594,9.54
2023-01-29,0.9721,81.79,11.94,16.85,10.96,9.01,209.12,18.7,92.87,8.64,265.82,3.14,17.68,38.41,5.03,4.32,2.88,42.75,11.79,12.21,40.92,80.48,20.27,13.9,21.25,18.41,43.11,8.19,1.74,29.04,10.05,195.71,54.94,62.86,19.54,128.42,36.73,4.28,256.15,4.38,6.23,25.71,21.12,66.24,69.8,27.93,26.97,5.3,25.25,11.46,38.29,56.15,12.76,14.82,9.17,55.32,68.08,194.03,10.48,52.18,92.96,126.29,32.49,111.52,44.16,1.21,35.21,6.4,10.45,35.29,488.02,22.99,116.41,16.92,15.53,88.84,62.68,79.16,12.78,9.89,21.9628,33.37,11.99,16.3,13.15,91.76,11.41,5.202,15.65,54.97,110.83,9.82,1.4,21.41,44.69,3.04,41.75,17.39,10.4,33.754,105.52,17.49,145.34,34.76,32.05,145.69,21.845,76.68,23.03,23.46,138.9,26.7,103.75,15.86,71.5,2.04,57.51,10.11,28.17,52.3779,28.31,30.01,9.37,16.43,31.05,11.76,22.94,49.84,12.14,8.04,14.2,47.76,85.29,38.3,10.36,32.55,482.95,4.17,58.32,20.96,39.24,109.55,115.95,109.87,96.26,20.39,185.79,149.12,179.08,85.67,50.54,58.54,14.4584,103.48,6.2,13.0,246.75,2.25,11.02,57.88,63.26,11.8,232.45,6.34,168.26,29.5923,31.0754,2.43,214.84,10.42,71.31,13.25,407.62,6.44,6.5,82.99,73.4625,40.5,19.26,57.57,108.29,38.24,37.25,8.88,90.74,89.62,20.17,51.09,129.2,53.46,72.03,17.04,11.07,13.01,68.94,15.43,5.8,8.24,31.59,37.44,93.39,1.09,65.48,34.47,10.18,85.83,23.79,14.5,6.83,26.28,7.43,133.28,11.2,15.04,90.67,24.14,2.48,107.69,13.88,13.92,1.76,15.41,65.73,0.7719,43.77,8.41,30.24,27.6,118.995,3.99,38.37,38.64,91.68,6.71,55.54,290.2,13.32,42.93,16.88,139.98,29.56,17.24,64.48,5.87,19.95,3.22,3.61,26.64,33.09,18.32,2.18,2.06,30.92,48.36,52.85,76.39,58.92,68.43,6.89,66.76,41.06,108.58,29.9,13.53,78.68,39.87,100.17,8.1,0.9299,54.64,14.1,15.81,23.27,29.57,22.92,57.09,28.42,152.24,15.27,21.43,22.76,28.25,88.06,10.12,150.38,21.77,2.49,5.8,15.11,42.05,22.97,21.82,46.08,47.56,89.43,249.81,68.1,75.29,16.17,44.52,43.37,309.03,27.39,1.4594,9.54
2023-01-30,0.9721,81.79,11.94,16.85,10.96,9.01,209.12,18.7,92.87,8.64,265.82,3.14,17.68,38.41,5.03,4.32,2.88,42.75,11.79,12.21,40.92,80.48,20.27,13.9,21.25,18.41,43.11,8.19,1.74,29.04,10.05,195.71,54.94,62.86,19.54,128.42,36.73,4.28,256.15,4.38,6.23,25.71,21.12,66.24,69.8,27.93,26.97,5.3,25.25,11.46,38.29,56.15,12.76,14.82,9.17,55.32,68.08,194.03,10.48,52.18,92.96,126.29,32.49,111.52,44.16,1.21,35.21,6.4,10.45,35.29,488.02,22.99,116.41,16.92,15.53,88.84,62.68,79.16,12.78,9.89,21.9628,33.37,11.99,16.3,13.15,91.76,11.41,5.202,15.65,54.97,110.83,9.82,1.4,21.41,44.69,3.04,41.75,17.39,10.4,33.754,105.52,17.49,145.34,34.76,32.05,145.69,21.845,76.68,23.03,23.46,138.9,26.7,103.75,15.86,71.5,2.04,57.51,10.11,28.17,52.3779,28.31,30.01,9.37,16.43,31.05,11.76,22.94,49.84,12.14,8.04,14.2,47.76,85.29,38.3,10.36,32.55,482.95,4.17,58.32,20.96,39.24,109.55,115.95,109.87,96.26,20.39,185.79,149.12,179.08,85.67,50.54,58.54,14.4584,103.48,6.2,13.0,246.75,2.25,11.02,57.88,63.26,11.8,232.45,6.34,168.26,29.5923,31.0754,2.43,214.84,10.42,71.31,13.25,407.62,6.44,6.5,82.99,73.4625,40.5,19.26,57.57,108.29,38.24,37.25,8.88,90.74,89.62,20.17,51.09,129.2,53.46,72.03,17.04,11.07,13.01,68.94,15.43,5.8,8.24,31.59,37.44,93.39,1.09,65.48,34.47,10.18,85.83,23.79,14.5,6.83,26.28,7.43,133.28,11.2,15.04,90.67,24.14,2.48,107.69,13.88,13.92,1.76,15.41,65.73,0.7719,43.77,8.41,30.24,27.6,118.995,3.99,38.37,38.64,91.68,6.71,55.54,290.2,13.32,42.93,16.88,139.98,29.56,17.24,64.48,5.87,19.95,3.22,3.61,26.64,33.09,18.32,2.18,2.06,30.92,48.36,52.85,76.39,58.92,68.43,6.89,66.76,41.06,108.58,29.9,13.53,78.68,39.87,100.17,8.1,0.9299,54.64,14.1,15.81,23.27,29.57,22.92,57.09,28.42,152.24,15.27,21.43,22.76,28.25,88.06,10.12,150.38,21.77,2.49,5.8,15.11,42.05,22.97,21.82,46.08,47.56,89.43,249.81,68.1,75.29,16.17,44.52,43.37,309.03,27.39,1.4594,9.54
2023-01-31,1.04,84.02,12.49,16.9,10.95,9.27,215.16,18.87,93.96,8.82,269.73,3.39,18.51,38.5,5.43,4.67,2.91,44.73,12.11,12.7,41.365,83.45,21.13,14.15,22.23,18.61,44.14,8.41,1.78,29.14,10.87,198.75,55.9,64.83,20.11,130.63,39.44,4.35,256.0,4.46,6.53,25.75,22.74,68.64,70.12,28.65,27.56,5.4,24.29,12.19,39.25,57.22,12.89,15.17,9.25,56.22,68.57,196.03,11.24,54.74,94.79,127.2,33.02,113.15,44.06,1.33,35.95,6.36,10.38,36.08,506.78,22.86,118.84,17.33,15.73,90.39,62.23,80.12,13.01,10.0,22.1,33.99,12.38,16.59,13.35,95.49,11.38,5.332,16.17,55.72,112.68,10.39,1.47,22.13,46.54,3.06,42.19,17.62,10.41,34.12,108.15,18.03,146.12,35.8,32.51,147.66,21.91,78.78,23.35,24.14,142.9,27.18,107.85,16.2,69.52,2.12,59.28,10.33,29.97,53.3136,29.51,30.39,9.58,16.99,34.77,12.32,23.29,50.89,12.47,8.15,13.17,48.17,86.15,39.0,10.28,33.8,480.5,4.41,61.27,21.53,39.87,113.02,118.22,112.1,98.3,20.9,189.05,143.3,180.09,87.52,51.1,58.57,14.4584,106.54,6.67,13.19,256.69,2.3,11.9,58.96,65.25,12.27,237.12,6.63,172.83,29.8421,31.207,2.5,221.07,10.43,73.11,13.66,426.56,6.63,6.58,83.86,77.3775,41.2,19.72,57.05,110.93,39.31,38.79,9.22,91.18,90.7,20.26,51.6,132.53,54.76,73.05,17.5,11.09,13.09,70.97,15.43,5.96,8.38,31.78,38.88,92.55,1.07,68.64,35.04,10.49,86.09,24.28,14.97,6.82,27.04,7.5,134.88,11.51,15.33,89.69,24.13,2.58,108.66,14.13,14.31,1.83,15.45,66.63,0.7806,42.73,8.41,31.02,28.29,118.19,4.09,39.87,39.19,90.53,6.81,60.93,297.53,13.5,44.24,16.99,139.48,30.5,17.48,64.1,5.79,20.76,3.35,3.74,26.97,34.38,18.67,2.3,1.99,31.68,49.19,53.81,79.6,60.35,70.55,7.02,67.78,41.01,109.67,31.4,15.65,79.66,40.23,101.7,9.07,0.93,55.73,14.25,15.355,23.09,30.47,23.3,58.06,29.12,155.52,15.72,22.4,23.13,28.69,90.19,10.39,156.34,22.75,2.3701,5.95,15.43,42.0,22.75,22.3,46.97,48.46,91.47,254.19,68.77,76.07,16.38,45.45,44.21,316.18,28.23,1.45,9.45
2023-02-01,1.09,84.06,12.46,16.97,11.22,9.38,222.19,18.4,94.65,9.16,282.53,3.42,19.06,39.69,5.63,4.6,3.01,44.31,12.48,13.36,43.44,87.83,22.04,14.44,22.49,18.93,44.33,8.36,1.84,29.1,10.99,206.82,58.17,65.14,20.64,135.72,39.3,4.44,254.28,4.56,6.73,26.21,23.95,68.92,71.36,29.77,28.58,5.5,24.67,11.92,38.64,57.17,12.96,15.23,9.41,56.66,70.4,199.18,11.33,55.29,96.31,129.56,32.5,114.31,43.71,1.34,38.28,6.22,10.61,37.3,518.99,23.94,118.43,17.94,16.15,93.24,63.43,80.78,14.46,9.99,21.79,34.93,13.01,16.95,12.89,97.42,11.4,5.552,15.85,55.29,115.45,10.62,1.46,22.3,46.02,3.11,42.3,17.56,10.55,33.864,113.66,18.22,143.35,35.85,32.43,150.35,21.78,81.98,23.78,24.38,144.25,27.55,110.54,15.76,70.01,2.13,63.19,10.33,31.26,53.4529,29.69,31.49,9.65,16.89,34.94,11.05,23.7,51.4,12.01,8.32,13.76,48.21,87.06,39.95,10.32,35.91,483.2,4.5,62.41,21.62,40.03,114.3,120.01,114.8,102.25,21.15,195.96,138.89,181.16,89.84,53.6,58.27,14.6219,106.71,7.14,13.15,261.37,2.27,11.99,58.34,66.37,12.22,235.55,6.84,178.92,30.18,31.6794,2.56,227.57,10.51,74.04,13.67,457.77,6.96,6.72,86.38,79.0425,43.24,19.94,57.39,110.22,39.86,40.48,9.06,91.12,95.01,20.72,51.99,135.84,56.45,75.79,17.54,11.48,13.18,72.53,15.5,6.12,8.32,32.65,40.41,92.08,1.13,67.61,34.45,10.54,88.96,24.46,14.67,7.0,27.61,7.57,138.11,11.27,15.51,93.55,25.0,2.6,113.53,14.35,14.65,1.95,15.25,67.1,0.8,43.33,8.58,30.91,28.32,118.52,4.23,52.32,38.9,92.86,7.06,62.7,301.17,13.52,45.03,16.77,139.03,31.51,17.49,65.39,5.86,20.41,3.42,3.9,27.2,36.96,19.0,2.33,2.06,31.78,49.48,54.31,80.05,61.6,72.96,6.96,70.49,41.58,113.12,31.88,15.27,81.28,44.27,107.99,8.94,0.91,58.25,14.22,15.61,23.5,30.64,23.8,60.19,29.34,157.87,16.12,22.09,23.3,29.08,90.2,11.0,157.48,22.07,2.55,5.87,15.84,40.85,25.18,22.31,48.43,48.26,92.94,253.23,69.61,78.81,16.7,45.87,44.98,328.63,28.395,1.45,9.27
2023-02-02,1.13,81.72,12.34,14.33,11.03,9.85,228.22,18.61,94.55,9.56,359.88,3.55,19.69,38.95,5.36,4.7,2.89,45.21,12.59,14.19,45.67,90.15,22.91,14.58,20.22,19.11,45.33,8.42,1.96,28.9,11.37,204.14,59.9,66.03,20.89,139.71,38.77,4.46,255.05,4.79,6.94,27.86,25.1,70.69,72.65,30.37,30.0,5.68,23.98,12.19,40.33,54.74,13.25,15.31,9.58,56.22,69.96,202.08,11.58,57.04,98.42,128.95,29.11,115.41,44.98,1.31,39.23,6.26,10.85,38.25,525.9,24.47,121.68,18.39,16.5,94.89,65.97,80.46,13.93,10.1,21.94,36.45,13.75,17.14,13.25,105.3,11.88,7.358,16.0,57.05,118.55,9.75,1.33,22.71,46.34,3.18,41.89,17.61,11.45,34.626,118.87,18.81,137.57,35.95,32.8,156.69,21.96,85.61,24.34,22.58,147.93,28.36,113.09,16.18,70.65,2.2,64.79,10.39,32.74,53.5226,30.26,31.96,9.46,17.11,35.8,11.46,24.11,51.0,12.1,8.62,14.79,48.84,89.08,42.83,11.94,37.13,504.22,4.81,63.52,21.73,41.2,115.27,120.87,116.36,111.18,20.3,197.35,140.87,182.47,92.73,58.26,57.9,14.4103,111.21,7.68,13.15,271.9,2.24,12.34,58.73,67.01,12.65,224.53,7.0,183.56,28.1376,29.5344,2.75,238.45,10.47,74.77,13.36,473.96,7.3,6.89,88.93,85.725,41.17,20.78,58.7,108.0,41.08,41.05,9.76,95.09,96.3,21.47,53.0,138.02,58.22,74.19,17.82,12.0,13.39,75.5,15.91,6.21,8.84,32.85,42.95,92.87,1.15,69.66,34.0,10.9,90.68,24.84,14.88,7.25,27.7,7.65,132.31,11.62,16.9,95.79,23.49,2.73,106.97,14.82,14.89,2.26,15.4,67.53,0.8619,46.57,9.38,31.16,28.98,116.09,4.46,51.96,38.9,94.98,7.47,63.54,308.09,13.86,45.42,16.33,139.43,32.41,17.78,68.08,5.3,21.89,3.65,3.68,27.61,41.58,20.62,2.39,1.96,32.08,50.18,55.65,81.91,62.49,79.34,7.33,72.37,42.03,113.38,34.05,15.45,80.85,45.62,111.54,9.41,0.9207,64.23,14.55,15.41,24.47,31.24,24.61,61.71,30.29,157.25,16.42,22.55,22.84,30.9,91.28,11.02,160.03,24.01,2.46,5.98,15.88,43.13,25.44,22.37,49.45,47.32,93.4,254.76,69.56,78.47,16.89,46.6,47.15,344.7,30.12,1.46,9.25
2023-02-03,1.06,80.96,12.05,14.05,11.18,9.85,223.66,18.16,92.11,9.49,343.1,3.45,19.07,37.81,5.31,4.69,2.83,44.67,12.9,13.22,43.69,86.7,21.97,14.54,19.78,19.08,45.52,8.54,1.87,29.02,11.26,200.73,58.3,66.44,20.86,139.83,38.82,4.37,256.9,4.75,6.6,26.85,25.39,70.8,72.52,31.05,29.85,5.23,22.5,12.31,39.45,54.47,13.35,15.44,9.35,55.87,69.15,201.08,10.94,55.9,99.83,128.46,29.17,115.11,46.09,1.29,38.93,6.23,10.28,37.46,516.35,24.32,121.73,18.21,16.12,102.38,64.64,80.2,12.93,10.08,21.88,35.21,13.12,16.74,13.31,99.89,11.69,9.08,16.12,57.41,117.16,9.54,1.38,22.95,45.95,3.22,40.9,17.55,10.41,34.398,117.03,19.28,138.4,36.36,33.3,152.4,22.06,83.31,24.42,21.69,145.14,27.46,112.97,16.32,70.55,2.15,63.25,10.45,30.38,53.5724,30.22,31.33,9.28,17.11,33.96,11.08,24.12,51.16,11.47,8.43,14.29,49.34,86.755,42.66,11.56,36.04,482.41,4.79,64.29,21.59,40.92,114.62,118.48,115.23,109.29,20.77,197.89,141.23,180.7,93.92,56.53,57.43,14.6219,109.61,7.66,12.95,271.46,2.3,12.02,57.48,67.93,12.73,234.93,6.96,180.74,27.403,28.6981,2.69,236.08,10.43,73.59,13.37,456.3,6.75,7.02,89.55,91.7775,40.67,19.96,58.62,110.03,41.34,39.82,9.89,94.22,96.07,21.17,52.59,135.99,56.15,73.74,17.92,11.58,13.38,77.19,15.94,6.07,8.39,32.31,40.98,92.31,1.17,68.47,33.385,10.75,89.53,24.12,15.62,7.04,25.96,7.63,130.55,11.58,16.27,93.18,22.13,2.6,106.88,14.91,14.4,2.08,15.4,66.81,1.05,44.23,9.11,30.15,28.71,115.32,4.3,50.02,38.96,94.81,7.66,62.77,297.77,13.59,45.19,16.52,138.0,30.18,18.02,67.22,5.215,18.53,3.64,3.66,28.17,37.56,21.37,2.3,2.82,31.98,50.87,55.05,82.01,61.62,77.97,7.35,70.89,41.61,112.48,31.69,15.2,79.16,43.31,107.99,9.53,0.9499,64.1,14.49,15.46,24.47,31.44,23.93,60.3,30.8,155.27,16.39,21.72,22.83,25.31,91.16,9.27,158.59,23.29,2.4629,5.7,15.78,43.9,24.07,22.28,48.73,47.72,94.87,252.39,67.98,78.49,16.96,46.42,46.15,330.81,29.07,1.41,9.48
2023-02-04,1.05,80.26,12.08,13.73,10.7,9.48,218.34,17.55,92.5,9.6,342.46,3.34,18.43,36.41,6.38,4.52,2.83,45.08,13.07,12.6,42.69,86.38,21.24,14.53,20.8,18.85,44.67,8.32,1.93,28.79,11.11,206.86,57.22,65.13,20.8,140.22,38.64,4.32,245.18,4.7,6.48,26.79,25.56,70.02,71.5,30.8,29.89,5.26,22.25,12.37,39.34,54.71,13.26,15.36,9.24,55.07,68.62,200.06,10.55,54.4,98.15,125.51,29.62,115.28,46.14,1.23,38.2,6.18,10.25,36.74,520.94,23.96,121.41,18.43,15.58,102.37,63.63,79.47,12.32,9.89,21.75,35.84,12.9,16.51,13.19,99.1,11.63,7.8,16.14,57.32,113.48,9.25,1.35,22.42,43.96,3.15,40.96,17.27,9.965,33.902,114.35,18.84,137.12,36.39,32.76,146.92,21.85,81.06,24.49,21.95,142.16,27.56,112.31,16.12,71.86,2.09,61.49,10.36,29.78,53.652,29.28,30.6,9.28,16.85,34.2,11.03,23.71,50.68,11.15,8.13,14.35,49.55,86.23,41.15,10.99,35.55,485.53,4.61,63.3,21.68,40.5,114.15,116.58,113.24,105.64,20.38,197.08,142.32,177.69,89.16,55.81,56.21,14.7085,108.05,7.9,12.85,264.54,2.45,11.76,56.39,66.18,12.69,237.2,6.91,183.01,26.4553,27.6837,2.6,231.67,10.13,73.62,13.16,449.68,6.65,6.7,90.09,95.1075,38.87,19.01,56.25,105.02,40.82,38.75,9.44,91.89,93.63,20.77,51.82,133.87,56.14,73.88,17.85,11.33,13.14,74.89,15.72,5.99,8.29,33.03,39.97,91.56,1.24,68.43,32.61,10.22,87.97,23.9,14.7,6.6,25.82,7.46,131.35,11.47,15.91,90.79,22.0,2.54,102.24,14.89,14.11,1.91,15.27,66.2,1.16,41.99,9.59,28.82,28.15,115.71,4.21,49.47,38.27,94.9,7.5,62.72,295.77,13.5,44.88,16.29,136.0,28.5,17.89,66.02,4.99,18.49,3.41,3.55,27.75,36.36,21.16,2.27,4.03,31.79,50.37,54.68,81.36,60.69,73.49,7.1,69.75,40.75,109.28,31.88,15.58,75.57,42.73,106.95,9.8,0.935,63.07,14.27,14.83,23.79,31.22,23.71,58.94,30.3,151.01,15.96,22.1,22.73,23.73,91.49,9.23,156.57,22.57,2.47,5.72,15.37,43.95,23.35,22.49,48.51,48.2,94.93,253.73,68.8,78.41,16.74,46.03,44.82,324.7,28.72,1.5,9.82
2023-02-05,1.05,80.26,12.08,13.73,10.7,9.48,218.34,17.55,92.5,9.6,342.46,3.34,18.43,36.41,6.38,4.52,2.83,45.08,13.07,12.6,42.69,86.38,21.24,14.53,20.8,18.85,44.67,8.32,1.93,28.79,11.11,206.86,57.22,65.13,20.8,140.22,38.64,4.32,245.18,4.7,6.48,26.79,25.56,70.02,71.5,30.8,29.89,5.26,22.25,12.37,39.34,54.71,13.26,15.36,9.24,55.07,68.62,200.06,10.55,54.4,98.15,125.51,29.62,115.28,46.14,1.23,38.2,6.18,10.25,36.74,520.94,23.96,121.41,18.43,15.58,102.37,63.63,79.47,12.32,9.89,21.75,35.84,12.9,16.51,13.19,99.1,11.63,7.8,16.14,57.32,113.48,9.25,1.35,22.42,43.96,3.15,40.96,17.27,9.965,33.902,114.35,18.84,137.12,36.39,32.76,146.92,21.85,81.06,24.49,21.95,142.16,27.56,112.31,16.12,71.86,2.09,61.49,10.36,29.78,53.652,29.28,30.6,9.28,16.85,34.2,11.03,23.71,50.68,11.15,8.13,14.35,49.55,86.23,41.15,10.99,35.55,485.53,4.61,63.3,21.68,40.5,114.15,116.58,113.24,105.64,20.38,197.08,142.32,177.69,89.16,55.81,56.21,14.7085,108.05,7.9,12.85,264.54,2.45,11.76,56.39,66.18,12.69,237.2,6.91,183.01,26.4553,27.6837,2.6,231.67,10.13,73.62,13.16,449.68,6.65,6.7,90.09,95.1075,38.87,19.01,56.25,105.02,40.82,38.75,9.44,91.89,93.63,20.77,51.82,133.87,56.14,73.88,17.85,11.33,13.14,74.89,15.72,5.99,8.29,33.03,39.97,91.56,1.24,68.43,32.61,10.22,87.97,23.9,14.7,6.6,25.82,7.46,131.35,11.47,15.91,90.79,22.0,2.54,102.24,14.89,14.11,1.91,15.27,66.2,1.16,41.99,9.59,28.82,28.15,115.71,4.21,49.47,38.27,94.9,7.5,62.72,295.77,13.5,44.88,16.29,136.0,28.5,17.89,66.02,4.99,18.49,3.41,3.55,27.75,36.36,21.16,2.27,4.03,31.79,50.37,54.68,81.36,60.69,73.49,7.1,69.75,40.75,109.28,31.88,15.58,75.57,42.73,106.95,9.8,0.935,63.07,14.27,14.83,23.79,31.22,23.71,58.94,30.3,151.01,15.96,22.1,22.73,23.73,91.49,9.23,156.57,22.57,2.47,5.72,15.37,43.95,23.35,22.49,48.51,48.2,94.93,253.73,68.8,78.41,16.74,46.03,44.82,324.7,28.72,1.5,9.82
